"Vel:0","Vel:1","Vel:2","Press","T",":0",":1",":2"
0.00061998,4.6742e-07,0,-0.0035867,274.52,0.007325,0.004975,0
0.00062014,0,0,-0.0032482,274.52,0.007325,0.005,0
0.00062045,9.8305e-07,0,-0.0039385,274.52,0.007375,0.00495,0
0.00062094,4.9261e-07,0,-0.0036006,274.52,0.007375,0.004975,0
0.00062045,4.8037e-07,0,-0.0035936,274.52,0.00735,0.004975,0
0.00062144,5.0416e-07,0,-0.0036076,274.52,0.0074,0.004975,0
0.00062145,1.0277e-06,0,-0.0039522,274.52,0.007425,0.00495,0
0.00062111,0,0,-0.0032624,274.52,0.007375,0.005,0
0.00062195,5.1506e-07,0,-0.0036146,274.52,0.007425,0.004975,0
0.00062211,0,0,-0.0032768,274.52,0.007425,0.005,0
0.00062249,1.0671e-06,0,-0.0039662,274.52,0.007475,0.00495,0
0.000623,5.3479e-07,0,-0.003629,274.52,0.007475,0.004975,0
0.00062247,5.2525e-07,0,-0.0036218,274.52,0.00745,0.004975,0
0.00062353,5.4367e-07,0,-0.0036362,274.52,0.0075,0.004975,0
0.00062357,1.1013e-06,0,-0.0039804,274.52,0.007525,0.00495,0
0.00062317,0,0,-0.0032914,274.52,0.007475,0.005,0
0.00062408,5.5193e-07,0,-0.0036435,274.52,0.007525,0.004975,0
0.00062425,0,0,-0.0033063,274.52,0.007525,0.005,0
0.00062468,1.1302e-06,0,-0.0039949,274.51,0.007575,0.00495,0
0.0006252,5.6648e-07,0,-0.0036583,274.51,0.007575,0.004975,0
0.00062464,5.5951e-07,0,-0.0036508,274.52,0.00755,0.004975,0
0.00062577,5.7277e-07,0,-0.0036657,274.51,0.0076,0.004975,0
0.00062581,1.154e-06,0,-0.0040095,274.51,0.007625,0.00495,0
0.00062537,0,0,-0.0033213,274.51,0.007575,0.005,0
0.00062634,5.7843e-07,0,-0.0036733,274.51,0.007625,0.004975,0
0.00062652,0,0,-0.0033367,274.51,0.007625,0.005,0
0.00062697,1.1724e-06,0,-0.0040245,274.51,0.007675,0.00495,0
0.00062751,5.8764e-07,0,-0.0036885,274.51,0.007675,0.004975,0
0.00062692,5.8338e-07,0,-0.0036808,274.51,0.00765,0.004975,0
0.00062809,5.9119e-07,0,-0.0036962,274.51,0.0077,0.004975,0
0.00062814,1.1849e-06,0,-0.0040396,274.51,0.007725,0.00495,0
0.00062769,0,0,-0.0033522,274.51,0.007675,0.005,0
0.00062869,5.9402e-07,0,-0.003704,274.51,0.007725,0.004975,0
0.00062887,0,0,-0.003368,274.51,0.007725,0.005,0
0.00062932,1.1914e-06,0,-0.004055,274.51,0.007775,0.00495,0
0.00062988,5.9729e-07,0,-0.0037197,274.51,0.007775,0.004975,0
0.00062928,5.9604e-07,0,-0.0037118,274.51,0.00775,0.004975,0
0.00063047,5.9765e-07,0,-0.0037277,274.51,0.0078,0.004975,0
0.0006305,1.1909e-06,0,-0.0040707,274.51,0.007825,0.00495,0
0.00063006,0,0,-0.0033841,274.51,0.007775,0.005,0
0.00063107,5.9714e-07,0,-0.0037358,274.51,0.007825,0.004975,0
0.00063126,0,0,-0.0034004,274.51,0.007825,0.005,0
0.00063168,1.1828e-06,0,-0.0040867,274.51,0.007875,0.00495,0
0.00063226,5.931e-07,0,-0.0037521,274.51,0.007875,0.004975,0
0.00063166,5.9564e-07,0,-0.0037439,274.51,0.00785,0.004975,0
0.00063285,5.8947e-07,0,-0.0037603,274.51,0.0079,0.004975,0
0.00063285,1.1658e-06,0,-0.004103,274.51,0.007925,0.00495,0
0.00063245,0,0,-0.003417,274.51,0.007875,0.005,0
0.00063343,5.8468e-07,0,-0.0037687,274.51,0.007925,0.004975,0
0.00063363,0,0,-0.003434,274.51,0.007925,0.005,0
0.00063399,1.1387e-06,0,-0.0041196,274.5,0.007975,0.00495,0
0.00063459,5.7116e-07,0,-0.0037856,274.5,0.007975,0.004975,0
0.00063401,5.786e-07,0,-0.0037771,274.5,0.00795,0.004975,0
0.00063515,5.6225e-07,0,-0.0037941,274.5,0.008,0.004975,0
0.0006351,1.0998e-06,0,-0.0041365,274.5,0.008025,0.00495,0
0.00063479,0,0,-0.0034512,274.5,0.007975,0.005,0
0.00063571,5.5181e-07,0,-0.0038028,274.5,0.008025,0.004975,0
0.00063591,0,0,-0.0034688,274.5,0.008025,0.005,0
0.00063617,1.0473e-06,0,-0.0041538,274.5,0.008075,0.00495,0
0.00063679,5.2563e-07,0,-0.0038205,274.5,0.008075,0.004975,0
0.00063625,5.3965e-07,0,-0.0038116,274.5,0.00805,0.004975,0
0.0006373,5.0965e-07,0,-0.0038294,274.5,0.0081,0.004975,0
0.00063717,9.7888e-07,0,-0.0041715,274.5,0.008125,0.00495,0
0.00063699,0,0,-0.0034867,274.5,0.008075,0.005,0
0.0006378,4.9156e-07,0,-0.0038385,274.5,0.008125,0.004975,0
0.00063801,0,0,-0.0035051,274.5,0.008125,0.005,0
0.0006381,8.9221e-07,0,-0.0041896,274.5,0.008175,0.00495,0
0.00063874,4.4829e-07,0,-0.0038569,274.5,0.008175,0.004975,0
0.00063828,4.7115e-07,0,-0.0038476,274.5,0.00815,0.004975,0
0.00063917,4.2279e-07,0,-0.0038663,274.5,0.0082,0.004975,0
0.00063892,7.8421e-07,0,-0.0042082,274.5,0.008225,0.00495,0
0.00063896,0,0,-0.0035238,274.5,0.008175,0.005,0
0.00063958,3.9445e-07,0,-0.0038759,274.5,0.008225,0.004975,0
0.0006398,0,0,-0.0035431,274.5,0.008225,0.005,0
0.00063963,6.5177e-07,0,-0.0042273,274.5,0.008275,0.00495,0
0.0006403,3.2833e-07,0,-0.0038953,274.5,0.008275,0.004975,0
0.00063996,3.6303e-07,0,-0.0038855,274.5,0.00825,0.004975,0
0.00064061,2.9013e-07,0,-0.0039052,274.5,0.0083,0.004975,0
0.00064019,4.9107e-07,0,-0.004247,274.5,0.008325,0.00495,0
0.00064053,0,0,-0.0035628,274.5,0.008275,0.005,0
0.00064088,2.4818e-07,0,-0.0039153,274.5,0.008325,0.004975,0
0.00064111,0,0,-0.0035831,274.5,0.008325,0.005,0
0.00064057,2.9814e-07,0,-0.0042672,274.49,0.008375,0.00495,0
0.00064128,1.5186e-07,0,-0.0039359,274.49,0.008375,0.004975,0
0.0006411,2.0218e-07,0,-0.0039255,274.49,0.00835,0.004975,0
0.0006414,9.6972e-08,0,-0.0039464,274.49,0.0084,0.004975,0
0.00064075,6.8243e-08,0,-0.0042881,274.49,0.008425,0.00495,0
0.00064151,0,0,-0.003604,274.49,0.008375,0.005,0
0.00064147,3.7166e-08,0,-0.0039572,274.49,0.008425,0.004975,0
0.00064171,0,0,-0.0036256,274.49,0.008425,0.005,0
0.00064066,-2.0364e-07,0,-0.0043098,274.49,0.008475,0.00495,0
0.0006414,-9.8499e-08,0,-0.0039792,274.49,0.008475,0.004975,0
0.00064147,-2.7898e-08,0,-0.003968,274.49,0.00845,0.004975,0
0.00064127,-1.7506e-07,0,-0.0039905,274.49,0.0085,0.004975,0
0.00064029,-5.2318e-07,0,-0.0043323,274.49,0.008525,0.00495,0
0.00064165,0,0,-0.003648,274.49,0.008475,0.005,0
0.00064105,-2.5797e-07,0,-0.004002,274.49,0.008525,0.004975,0
0.0006413,0,0,-0.0036711,274.49,0.008525,0.005,0
0.00063956,-8.9666e-07,0,-0.0043557,274.49,0.008575,0.00495,0
0.00064034,-4.4437e-07,0,-0.0040257,274.49,0.008575,0.004975,0
0.00064074,-3.476e-07,0,-0.0040137,274.49,0.00855,0.004975,0
0.00063985,-5.4871e-07,0,-0.004038,274.49,0.0086,0.004975,0
0.00063843,-1.3311e-06,0,-0.0043801,274.49,0.008625,0.00495,0
0.00064061,0,0,-0.0036951,274.49,0.008575,0.005,0
0.00063924,-6.6112e-07,0,-0.0040505,274.49,0.008625,0.004975,0
0.00063951,0,0,-0.0037202,274.49,0.008625,0.005,0
0.00063683,-1.8341e-06,0,-0.0044056,274.49,0.008675,0.00495,0
0.00063767,-9.1215e-07,0,-0.0040764,274.49,0.008675,0.004975,0
0.00063852,-7.8209e-07,0,-0.0040633,274.49,0.00865,0.004975,0
0.00063668,-1.0518e-06,0,-0.0040897,274.49,0.0087,0.004975,0
0.00063468,-2.4144e-06,0,-0.0044324,274.49,0.008725,0.00495,0
0.00063795,0,0,-0.0037464,274.49,0.008675,0.005,0
0.00063555,-1.2016e-06,0,-0.0041035,274.49,0.008725,0.004975,0
0.00063584,0,0,-0.0037739,274.49,0.008725,0.005,0
0.00063191,-3.0816e-06,0,-0.0044606,274.48,0.008775,0.00495,0
0.00063282,-1.5345e-06,0,-0.0041321,274.48,0.008775,0.004975,0
0.00063427,-1.3623e-06,0,-0.0041176,274.49,0.00875,0.004975,0
0.00063119,-1.7188e-06,0,-0.0041469,274.48,0.0088,0.004975,0
0.00062842,-3.8465e-06,0,-0.0044903,274.48,0.008825,0.00495,0
0.00063312,0,0,-0.0038027,274.48,0.008775,0.005,0
0.00062936,-1.9159e-06,0,-0.0041623,274.48,0.008825,0.004975,0
0.00062968,0,0,-0.0038333,274.48,0.008825,0.005,0
0.0006241,-4.7212e-06,0,-0.0045219,274.48,0.008875,0.00495,0
0.0006251,-2.3522e-06,0,-0.0041943,274.48,0.008875,0.004975,0
0.00062734,-2.1268e-06,0,-0.004178,274.48,0.00885,0.004975,0
0.00062262,-2.5929e-06,0,-0.004211,274.48,0.0089,0.004975,0
0.00061885,-5.7196e-06,0,-0.0045555,274.48,0.008925,0.00495,0
0.00062543,0,0,-0.0038656,274.48,0.008875,0.005,0
0.00061989,-2.85e-06,0,-0.0042284,274.48,0.008925,0.004975,0
0.00062024,0,0,-0.0039001,274.48,0.008925,0.005,0
0.00061252,-6.8576e-06,0,-0.0045915,274.48,0.008975,0.00495,0
0.00061362,-3.4174e-06,0,-0.0042649,274.48,0.008975,0.004975,0
0.0006169,-3.1245e-06,0,-0.0042463,274.48,0.00895,0.004975,0
0.00061004,-3.7298e-06,0,-0.0042842,274.48,0.009,0.004975,0
0.00060496,-8.1535e-06,0,-0.0046302,274.48,0.009025,0.00495,0
0.00061399,0,0,-0.0039371,274.48,0.008975,0.005,0
0.00060614,-4.0633e-06,0,-0.0043043,274.48,0.009025,0.004975,0
0.00060654,0,0,-0.0039769,274.48,0.009025,0.005,0
0.00059601,-9.6282e-06,0,-0.004672,274.48,0.009075,0.00495,0
0.00059727,-4.7983e-06,0,-0.0043468,274.48,0.009075,0.004975,0
0.00060189,-4.4189e-06,0,-0.0043251,274.48,0.00905,0.004975,0
0.00059226,-5.2028e-06,0,-0.0043694,274.47,0.0091,0.004975,0
0.00058547,-1.1306e-05,0,-0.0047173,274.47,0.009125,0.00495,0
0.0005977,0,0,-0.0040201,274.48,0.009075,0.005,0
0.00058684,-5.6342e-06,0,-0.0043932,274.47,0.009125,0.004975,0
0.0005873,0,0,-0.0040672,274.47,0.009125,0.005,0
0.00057312,-1.3214e-05,0,-0.0047669,274.47,0.009175,0.00495,0
0.00057461,-6.585e-06,0,-0.004444,274.47,0.009175,0.004975,0
0.00058096,-6.0944e-06,0,-0.0044179,274.47,0.00915,0.004975,0
0.00056775,-7.1083e-06,0,-0.0044712,274.47,0.0092,0.004975,0
0.00055872,-1.5384e-05,0,-0.0048211,274.46,0.009225,0.00495,0
0.00057511,0,0,-0.0041191,274.47,0.009175,0.005,0
0.00056035,-7.6659e-06,0,-0.0044999,274.46,0.009225,0.004975,0
0.0005609,0,0,-0.0041764,274.46,0.009225,0.005,0
0.00054198,-1.7849e-05,0,-0.0048809,274.46,0.009275,0.00495,0
0.00054378,-8.8939e-06,0,-0.0045618,274.46,0.009275,0.004975,0
0.00055237,-8.2604e-06,0,-0.00453,274.46,0.00925,0.004975,0
0.00053453,-9.5684e-06,0,-0.0045953,274.45,0.0093,0.004975,0
0.00052259,-2.0643e-05,0,-0.0049465,274.45,0.009325,0.00495,0
0.00054439,0,0,-0.0042404,274.46,0.009275,0.005,0
0.00052458,-1.0286e-05,0,-0.0046307,274.45,0.009325,0.004975,0
0.00052526,0,0,-0.004312,274.45,0.009325,0.005,0
0.00050021,-2.3796e-05,0,-0.0050193,274.43,0.009375,0.00495,0
0.00050241,-1.1857e-05,0,-0.0047073,274.43,0.009375,0.004975,0
0.00051389,-1.1048e-05,0,-0.0046679,274.44,0.00935,0.004975,0
0.0004901,-1.2715e-05,0,-0.0047488,274.42,0.0094,0.004975,0
0.00047446,-2.7329e-05,0,-0.0050986,274.41,0.009425,0.00495,0
0.00050317,0,0,-0.0043925,274.43,0.009375,0.005,0
0.00047691,-1.3619e-05,0,-0.0047927,274.41,0.009425,0.004975,0
0.00047776,0,0,-0.0044832,274.41,0.009425,0.005,0
0.00044498,-3.1242e-05,0,-0.0051859,274.38,0.009475,0.00495,0
0.00044768,-1.5572e-05,0,-0.0048872,274.38,0.009475,0.004975,0
0.00046278,-1.4573e-05,0,-0.0048385,274.39,0.00945,0.004975,0
0.00043156,-1.6617e-05,0,-0.0049377,274.36,0.0095,0.004975,0
0.00041139,-3.5495e-05,0,-0.00528,274.34,0.009525,0.00495,0
0.00044863,0,0,-0.0045851,274.38,0.009475,0.005,0
0.00041437,-1.7698e-05,0,-0.0049909,274.34,0.009525,0.004975,0
0.00041542,0,0,-0.0046987,274.34,0.009525,0.005,0
0.00037343,-3.9989e-05,0,-0.00538,274.28,0.009575,0.00495,0
0.00037666,-1.9949e-05,0,-0.0051029,274.28,0.009575,0.004975,0
0.00039608,-1.8813e-05,0,-0.0050459,274.31,0.00955,0.004975,0
0.00035611,-2.1095e-05,0,-0.0051612,274.25,0.0096,0.004975,0
0.00033096,-4.4537e-05,0,-0.0054811,274.21,0.009625,0.00495,0
0.00037783,0,0,-0.004824,274.28,0.009575,0.005,0
0.00033441,-2.223e-05,0,-0.0052211,274.21,0.009625,0.004975,0
0.00033567,0,0,-0.0049589,274.21,0.009625,0.005,0
0.00028411,-4.8808e-05,0,-0.0055821,274.12,0.009675,0.00495,0
0.00028771,-2.4382e-05,0,-0.0053408,274.12,0.009675,0.004975,0
0.0003116,-2.3337e-05,0,-0.0052806,274.17,0.00965,0.004975,0
0.00026283,-2.5337e-05,0,-0.005399,274.07,0.0097,0.004975,0
0.00023344,-5.2309e-05,0,-0.0056734,274.01,0.009725,0.00495,0
0.00028904,0,0,-0.0050999,274.12,0.009675,0.005,0
0.00023707,-2.6156e-05,0,-0.0054554,274.01,0.009725,0.004975,0
0.00023842,0,0,-0.0052399,274.01,0.009725,0.005,0
0.00018011,-5.4287e-05,0,-0.0057474,273.88,0.009775,0.00495,0
0.00018358,-2.7185e-05,0,-0.0055537,273.88,0.009775,0.004975,0
0.00021058,-2.6794e-05,0,-0.0055069,273.95,0.00975,0.004975,0
0.00015636,-2.7261e-05,0,-0.0055921,273.81,0.0098,0.004975,0
0.00012618,-5.3706e-05,0,-0.005785,273.73,0.009825,0.00495,0
0.00018491,0,0,-0.0053684,273.88,0.009775,0.005,0
0.00012927,-2.6934e-05,0,-0.0056216,273.74,0.009825,0.004975,0
0.00013048,0,0,-0.0054691,273.74,0.009825,0.005,0
7.4977e-05,-4.9034e-05,0,-0.0057736,273.57,0.009875,0.00495,0
7.741e-05,-2.4658e-05,0,-0.005637,273.58,0.009875,0.004975,0
0.00010276,-2.6109e-05,0,-0.0056364,273.66,0.00985,0.004975,0
5.3895e-05,-2.2427e-05,0,-0.005615,273.49,0.0099,0.004975,0
3.1642e-05,-3.8048e-05,0,-0.00568,273.41,0.009925,0.00495,0
7.8403e-05,0,0,-0.0055202,273.58,0.009875,0.005,0
3.311e-05,-1.9219e-05,0,-0.0055714,273.41,0.009925,0.004975,0
3.3762e-05,0,0,-0.0054891,273.41,0.009925,0.005,0
4.1382e-06,-1.6833e-05,0,-0.0054748,273.24,0.009975,0.00495,0
4.4504e-06,-8.6306e-06,0,-0.0053792,273.24,0.009975,0.004975,0
1.6145e-05,-1.4758e-05,0,-0.005491,273.32,0.00995,0.004975,0
0,0,0,-0.0052035,273.15,0.01,0.004975,0
4.6361e-06,0,0,-0.0053241,273.24,0.009975,0.005,0
-9.7497e-08,0.00034973,0,-0.036401,275.01,7.5e-05,0.002125,0
-1.7324e-08,0.00024549,0,-0.036376,275.05,5e-05,0.002125,0
8.2012e-10,0.00012912,0,-0.036358,275.1,2.5e-05,0.002125,0
-4.162e-08,0.00034984,0,-0.036171,275.01,7.5e-05,0.00215,0
1.2353e-08,0.0003499,0,-0.035938,275.01,7.5e-05,0.002175,0
1.3226e-08,0.0001291,0,-0.035896,275.1,2.5e-05,0.002175,0
9.0221e-09,0.00012912,0,-0.036128,275.1,2.5e-05,0.00215,0
3.1903e-08,0.00024553,0,-0.035914,275.06,5e-05,0.002175,0
-1.5325e-07,0.00034959,0,-0.036632,275.01,7.5e-05,0.0021,0
-2.7052e-07,0.00044246,0,-0.036432,274.96,0.0001,0.002125,0
-5.6789e-07,0.0005243,0,-0.036465,274.91,0.000125,0.002125,0
-2.1108e-07,0.00034942,0,-0.03686,275.01,7.5e-05,0.002075,0
-4.7059e-07,0.00044191,0,-0.036891,274.96,0.0001,0.002075,0
-8.7738e-07,0.00052344,0,-0.036924,274.91,0.000125,0.002075,0
-7.209e-07,0.0005239,0,-0.036695,274.91,0.000125,0.0021,0
-3.5828e-09,0.00012911,0,-0.036588,275.1,2.5e-05,0.0021,0
-6.8234e-08,0.00024536,0,-0.036835,275.05,5e-05,0.002075,0
0,0,0,-0.036353,275.15,0,0.002125,0
-1.201e-08,0.00012909,0,-0.036816,275.1,2.5e-05,0.002075,0
0,0,0,-0.03681,275.15,0,0.002075,0
-7.7012e-08,0.00044283,0,-0.035969,274.96,0.0001,0.002175,0
-4.1672e-07,0.00052464,0,-0.036233,274.91,0.000125,0.00215,0
6.6637e-08,0.00034994,0,-0.035706,275.01,7.5e-05,0.0022,0
-2.6854e-07,0.00052492,0,-0.036001,274.92,0.000125,0.002175,0
-1.2163e-07,0.00052514,0,-0.035768,274.92,0.000125,0.0022,0
1.192e-07,0.00034993,0,-0.035472,275.01,7.5e-05,0.002225,0
1.1124e-07,0.00044301,0,-0.035502,274.96,0.0001,0.002225,0
2.2751e-08,0.00052531,0,-0.035534,274.92,0.000125,0.002225,0
0,0,0,-0.035891,275.15,0,0.002175,0
2.1243e-08,0.00012907,0,-0.035665,275.1,2.5e-05,0.0022,0
2.529e-08,0.00012903,0,-0.035431,275.1,2.5e-05,0.002225,0
0,0,0,-0.035426,275.15,0,0.002225,0
7.9778e-08,0.00024547,0,-0.035448,275.06,5e-05,0.002225,0
-5.8754e-07,0.00059677,0,-0.036035,274.87,0.00015,0.002175,0
-1.0575e-06,0.00065899,0,-0.036068,274.82,0.000175,0.002175,0
-1.631e-06,0.00065773,0,-0.036532,274.82,0.000175,0.002125,0
-1.0139e-06,0.00059585,0,-0.036498,274.87,0.00015,0.002125,0
-1.3414e-06,0.0006584,0,-0.0363,274.82,0.000175,0.00215,0
-7.7556e-07,0.0006595,0,-0.035834,274.82,0.000175,0.0022,0
-1.7236e-07,0.00059742,0,-0.035567,274.87,0.00015,0.002225,0
-4.986e-07,0.00065994,0,-0.0356,274.83,0.000175,0.002225,0
-9.754e-07,0.00071345,0,-0.035631,274.78,0.0002,0.002225,0
-1.6202e-06,0.00075855,0,-0.035661,274.74,0.000225,0.002225,0
-2.9817e-06,0.00079479,0,-0.035921,274.69,0.00025,0.0022,0
-1.6976e-06,0.00071216,0,-0.036099,274.78,0.0002,0.002175,0
-2.5221e-06,0.0007569,0,-0.036128,274.73,0.000225,0.002175,0
1.7223e-07,0.00034989,0,-0.035238,275.01,7.5e-05,0.00225,0
2.2372e-07,0.00034982,0,-0.035002,275.01,7.5e-05,0.002275,0
3.7095e-08,0.00012891,0,-0.034962,275.1,2.5e-05,0.002275,0
3.3163e-08,0.00012898,0,-0.035198,275.1,2.5e-05,0.00225,0
1.2662e-07,0.00024532,0,-0.034979,275.06,5e-05,0.002275,0
2.9537e-07,0.00044301,0,-0.035032,274.97,0.0001,0.002275,0
1.6622e-07,0.00052542,0,-0.035299,274.92,0.000125,0.00225,0
2.7585e-07,0.00034971,0,-0.034767,275.01,7.5e-05,0.0023,0
3.0762e-07,0.00052547,0,-0.035064,274.92,0.000125,0.002275,0
4.4865e-07,0.00052547,0,-0.034827,274.92,0.000125,0.0023,0
3.2661e-07,0.00034957,0,-0.034529,275.01,7.5e-05,0.002325,0
4.7662e-07,0.00044282,0,-0.034558,274.97,0.0001,0.002325,0
5.8805e-07,0.00052541,0,-0.034589,274.92,0.000125,0.002325,0
0,0,0,-0.034958,275.15,0,0.002275,0
4.4862e-08,0.00012884,0,-0.034727,275.1,2.5e-05,0.0023,0
4.872e-08,0.00012875,0,-0.03449,275.1,2.5e-05,0.002325,0
0,0,0,-0.034486,275.15,0,0.002325,0
1.7273e-07,0.00024508,0,-0.034506,275.06,5e-05,0.002325,0
-2.237e-07,0.0006603,0,-0.035365,274.83,0.000175,0.00225,0
4.7217e-08,0.00066059,0,-0.035129,274.83,0.000175,0.002275,0
2.3337e-07,0.0005978,0,-0.035097,274.88,0.00015,0.002275,0
-2.7222e-07,0.0007144,0,-0.03516,274.79,0.0002,0.002275,0
3.1781e-07,0.0006608,0,-0.034892,274.83,0.000175,0.0023,0
-7.4136e-07,0.00075983,0,-0.035189,274.74,0.000225,0.002275,0
-8.3521e-07,0.00079807,0,-0.034978,274.7,0.00025,0.0023,0
5.8512e-07,0.00066094,0,-0.034654,274.83,0.000175,0.002325,0
4.229e-07,0.00071502,0,-0.034685,274.79,0.0002,0.002325,0
1.2662e-07,0.00076074,0,-0.034714,274.75,0.000225,0.002325,0
6.3302e-07,0.00059793,0,-0.034622,274.88,0.00015,0.002325,0
3.7817e-07,0.0003494,0,-0.034291,275.01,7.5e-05,0.00235,0
4.2853e-07,0.00034919,0,-0.034052,275.02,7.5e-05,0.002375,0
6.0244e-08,0.00012854,0,-0.034014,275.11,2.5e-05,0.002375,0
5.6419e-08,0.00012865,0,-0.034253,275.1,2.5e-05,0.00235,0
2.1842e-07,0.00024474,0,-0.034029,275.06,5e-05,0.002375,0
6.561e-07,0.00044246,0,-0.034081,274.97,0.0001,0.002375,0
7.2742e-07,0.0005253,0,-0.034351,274.93,0.000125,0.00235,0
4.7986e-07,0.00034895,0,-0.033813,275.02,7.5e-05,0.0024,0
8.6561e-07,0.00052514,0,-0.034112,274.93,0.000125,0.002375,0
1.0043e-06,0.00052492,0,-0.033871,274.93,0.000125,0.0024,0
5.3015e-07,0.00034867,0,-0.033571,275.02,7.5e-05,0.002425,0
8.3499e-07,0.00044193,0,-0.033599,274.97,0.0001,0.002425,0
1.1422e-06,0.00052465,0,-0.03363,274.93,0.000125,0.002425,0
0,0,0,-0.034011,275.15,0,0.002375,0
6.7913e-08,0.00012842,0,-0.033775,275.11,2.5e-05,0.0024,0
7.1743e-08,0.00012828,0,-0.033534,275.11,2.5e-05,0.002425,0
0,0,0,-0.033531,275.15,0,0.002425,0
2.64e-07,0.00024432,0,-0.033549,275.06,5e-05,0.002425,0
8.5201e-07,0.000661,0,-0.034416,274.84,0.000175,0.00235,0
1.1166e-06,0.000661,0,-0.034176,274.84,0.000175,0.002375,0
1.0282e-06,0.00059779,0,-0.034144,274.88,0.00015,0.002375,0
1.1073e-06,0.00071531,0,-0.034206,274.8,0.0002,0.002375,0
1.3824e-06,0.00066092,0,-0.033935,274.84,0.000175,0.0024,0
9.818e-07,0.0007613,0,-0.034235,274.75,0.000225,0.002375,0
1.2532e-06,0.00079977,0,-0.03402,274.71,0.00025,0.0024,0
1.6466e-06,0.00066077,0,-0.033694,274.84,0.000175,0.002425,0
1.7919e-06,0.00071527,0,-0.033724,274.8,0.0002,0.002425,0
1.8363e-06,0.0007615,0,-0.033753,274.76,0.000225,0.002425,0
1.4222e-06,0.00059741,0,-0.033662,274.89,0.00015,0.002425,0
5.8156e-07,0.00034837,0,-0.03333,275.02,7.5e-05,0.00245,0
6.321e-07,0.00034802,0,-0.033087,275.02,7.5e-05,0.002475,0
8.3293e-08,0.00012798,0,-0.03305,275.11,2.5e-05,0.002475,0
7.9419e-08,0.00012814,0,-0.033293,275.11,2.5e-05,0.00245,0
3.0974e-07,0.0002438,0,-0.033065,275.06,5e-05,0.002475,0
1.0144e-06,0.00044122,0,-0.033114,274.98,0.0001,0.002475,0
1.281e-06,0.00052432,0,-0.033388,274.93,0.000125,0.00245,0
6.8391e-07,0.00034765,0,-0.032844,275.02,7.5e-05,0.0025,0
1.4194e-06,0.00052395,0,-0.033145,274.93,0.000125,0.002475,0
1.5591e-06,0.00052351,0,-0.032901,274.93,0.000125,0.0025,0
7.3502e-07,0.00034724,0,-0.032599,275.02,7.5e-05,0.002525,0
1.1954e-06,0.00044033,0,-0.032626,274.98,0.0001,0.002525,0
1.699e-06,0.00052302,0,-0.032655,274.94,0.000125,0.002525,0
0,0,0,-0.033048,275.15,0,0.002475,0
9.1012e-08,0.00012781,0,-0.032808,275.11,2.5e-05,0.0025,0
9.4968e-08,0.00012763,0,-0.032563,275.11,2.5e-05,0.002525,0
0,0,0,-0.032562,275.15,0,0.002525,0
3.5595e-07,0.00024319,0,-0.032577,275.06,5e-05,0.002525,0
1.9119e-06,0.00066054,0,-0.033451,274.84,0.000175,0.00245,0
2.1765e-06,0.00066024,0,-0.033208,274.85,0.000175,0.002475,0
1.8165e-06,0.00059677,0,-0.033176,274.89,0.00015,0.002475,0
2.4739e-06,0.00071492,0,-0.033237,274.8,0.0002,0.002475,0
2.4439e-06,0.00065987,0,-0.032963,274.85,0.000175,0.0025,0
2.6878e-06,0.00076135,0,-0.033266,274.76,0.000225,0.002475,0
3.3315e-06,0.00079994,0,-0.033046,274.72,0.00025,0.0025,0
2.7112e-06,0.00065943,0,-0.032717,274.85,0.000175,0.002525,0
3.164e-06,0.00071424,0,-0.032747,274.81,0.0002,0.002525,0
3.5485e-06,0.00076084,0,-0.032775,274.77,0.000225,0.002525,0
2.2144e-06,0.00059588,0,-0.032687,274.89,0.00015,0.002525,0
7.8754e-07,0.0003468,0,-0.032353,275.02,7.5e-05,0.00255,0
8.3953e-07,0.00034632,0,-0.032107,275.02,7.5e-05,0.002575,0
1.0684e-07,0.00012724,0,-0.032072,275.11,2.5e-05,0.002575,0
1.0276e-07,0.00012744,0,-0.032319,275.11,2.5e-05,0.00255,0
4.029e-07,0.00024249,0,-0.032086,275.06,5e-05,0.002575,0
1.379e-06,0.00043927,0,-0.032133,274.98,0.0001,0.002575,0
1.8404e-06,0.00052248,0,-0.032409,274.94,0.000125,0.00255,0
8.9307e-07,0.00034581,0,-0.031859,275.02,7.5e-05,0.0026,0
1.9824e-06,0.00052189,0,-0.032162,274.94,0.000125,0.002575,0
2.1265e-06,0.00052123,0,-0.031914,274.94,0.000125,0.0026,0
9.4622e-07,0.00034526,0,-0.03161,275.02,7.5e-05,0.002625,0
1.5664e-06,0.00043802,0,-0.031636,274.98,0.0001,0.002625,0
2.2715e-06,0.00052053,0,-0.031665,274.94,0.000125,0.002625,0
0,0,0,-0.032071,275.15,0,0.002575,0
1.1475e-07,0.00012702,0,-0.031826,275.11,2.5e-05,0.0026,0
1.1898e-07,0.0001268,0,-0.031577,275.11,2.5e-05,0.002625,0
0,0,0,-0.031577,275.15,0,0.002625,0
4.5088e-07,0.0002417,0,-0.03159,275.07,5e-05,0.002625,0
2.9812e-06,0.00065892,0,-0.032471,274.85,0.000175,0.00255,0
3.252e-06,0.00065833,0,-0.032223,274.85,0.000175,0.002575,0
2.6172e-06,0.00059473,0,-0.032193,274.9,0.00015,0.002575,0
3.8593e-06,0.00071323,0,-0.032253,274.81,0.0002,0.002575,0
3.5271e-06,0.00065767,0,-0.031975,274.86,0.000175,0.0026,0
